회차,등위,상호,구분,주소,구글맵링크
727,1,럭키복권방,자동,서울 도봉구 노해로63길 79 우림빌딩 112호,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EB%8F%84%EB%B4%89%EA%B5%AC%20%EB%85%B8%ED%95%B4%EB%A1%9C63%EA%B8%B8%2079%20%EC%9A%B0%EB%A6%BC%EB%B9%8C%EB%94%A9%20112%ED%98%B8
727,1,경성식품,자동,서울 동대문구 망우로21길 52,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EB%8F%99%EB%8C%80%EB%AC%B8%EA%B5%AC%20%EB%A7%9D%EC%9A%B0%EB%A1%9C21%EA%B8%B8%2052
727,1,행운복권방,자동,부산 서구 충무동1가 28-19번지,https://www.google.com/maps/search/?api=1&query=%EB%B6%80%EC%82%B0%20%EC%84%9C%EA%B5%AC%20%EC%B6%A9%EB%AC%B4%EB%8F%991%EA%B0%80%2028-19%EB%B2%88%EC%A7%80
727,1,로또(복권방),자동,인천 서구 신석로77번길 38,https://www.google.com/maps/search/?api=1&query=%EC%9D%B8%EC%B2%9C%20%EC%84%9C%EA%B5%AC%20%EC%8B%A0%EC%84%9D%EB%A1%9C77%EB%B2%88%EA%B8%B8%2038
727,1,영웅기획,자동,광주 남구 독립로 77,https://www.google.com/maps/search/?api=1&query=%EA%B4%91%EC%A3%BC%20%EB%82%A8%EA%B5%AC%20%EB%8F%85%EB%A6%BD%EB%A1%9C%2077
727,1,초월대박복권방,수동,경기 광주시 경충대로 1252,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EA%B4%91%EC%A3%BC%EC%8B%9C%20%EA%B2%BD%EC%B6%A9%EB%8C%80%EB%A1%9C%201252
727,1,복권방,수동,경기 군포시 당동로 8,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EA%B5%B0%ED%8F%AC%EC%8B%9C%20%EB%8B%B9%EB%8F%99%EB%A1%9C%208
727,1,풍전슈퍼,자동,경기 부천시 조마루로 428,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EB%B6%80%EC%B2%9C%EC%8B%9C%20%EC%A1%B0%EB%A7%88%EB%A3%A8%EB%A1%9C%20428
727,1,아성슈퍼,자동,경기 부천시 부흥로 202,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EB%B6%80%EC%B2%9C%EC%8B%9C%20%EB%B6%80%ED%9D%A5%EB%A1%9C%20202
727,1,드림,수동,경기 수원시 권선구 정조로613번길 2,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EC%88%98%EC%9B%90%EC%8B%9C%20%EA%B6%8C%EC%84%A0%EA%B5%AC%20%EC%A0%95%EC%A1%B0%EB%A1%9C613%EB%B2%88%EA%B8%B8%202
727,1,GS25(안산산호점),자동,경기 안산시 단원구 선부동 1081번지 산호한양상가101호,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EC%95%88%EC%82%B0%EC%8B%9C%20%EB%8B%A8%EC%9B%90%EA%B5%AC%20%EC%84%A0%EB%B6%80%EB%8F%99%201081%EB%B2%88%EC%A7%80%20%EC%82%B0%ED%98%B8%ED%95%9C%EC%96%91%EC%83%81%EA%B0%80101%ED%98%B8
727,1,서해로또방,자동,경기 화성시 화성로 1471,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%ED%99%94%EC%84%B1%EC%8B%9C%20%ED%99%94%EC%84%B1%EB%A1%9C%201471
727,1,뉴팡팡복권,수동,전북 전주시 덕진구 쪽구름로 117,https://www.google.com/maps/search/?api=1&query=%EC%A0%84%EB%B6%81%20%EC%A0%84%EC%A3%BC%EC%8B%9C%20%EB%8D%95%EC%A7%84%EA%B5%AC%20%EC%AA%BD%EA%B5%AC%EB%A6%84%EB%A1%9C%20117
727,1,영화복권,자동,경남 창원시 진해구 안청남로 14,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EB%82%A8%20%EC%B0%BD%EC%9B%90%EC%8B%9C%20%EC%A7%84%ED%95%B4%EA%B5%AC%20%EC%95%88%EC%B2%AD%EB%82%A8%EB%A1%9C%2014
728,1,서재강변로또,자동,대구 달성군 서재로 172,https://www.google.com/maps/search/?api=1&query=%EB%8C%80%EA%B5%AC%20%EB%8B%AC%EC%84%B1%EA%B5%B0%20%EC%84%9C%EC%9E%AC%EB%A1%9C%20172
728,1,대박천하마트,자동,인천 부평구 굴포로 48,https://www.google.com/maps/search/?api=1&query=%EC%9D%B8%EC%B2%9C%20%EB%B6%80%ED%8F%89%EA%B5%AC%20%EA%B5%B4%ED%8F%AC%EB%A1%9C%2048
728,1,프리웨이스토어,자동,경기 광주시 회안대로 605 1층,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EA%B4%91%EC%A3%BC%EC%8B%9C%20%ED%9A%8C%EC%95%88%EB%8C%80%EB%A1%9C%20605%201%EC%B8%B5
728,1,매표소,자동,경기 부천시 원미구 도당동 255-2번지 도로부지,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EB%B6%80%EC%B2%9C%EC%8B%9C%20%EC%9B%90%EB%AF%B8%EA%B5%AC%20%EB%8F%84%EB%8B%B9%EB%8F%99%20255-2%EB%B2%88%EC%A7%80%20%EB%8F%84%EB%A1%9C%EB%B6%80%EC%A7%80
728,1,왕대박천하명당,자동,충남 천안시 동남구 광풍로 1767 1층 다호,https://www.google.com/maps/search/?api=1&query=%EC%B6%A9%EB%82%A8%20%EC%B2%9C%EC%95%88%EC%8B%9C%20%EB%8F%99%EB%82%A8%EA%B5%AC%20%EA%B4%91%ED%92%8D%EB%A1%9C%201767%201%EC%B8%B5%20%EB%8B%A4%ED%98%B8
729,1,셀프카메라,자동,부산 부산진구 가야대로443번길 32 1층 101호,https://www.google.com/maps/search/?api=1&query=%EB%B6%80%EC%82%B0%20%EB%B6%80%EC%82%B0%EC%A7%84%EA%B5%AC%20%EA%B0%80%EC%95%BC%EB%8C%80%EB%A1%9C443%EB%B2%88%EA%B8%B8%2032%201%EC%B8%B5%20101%ED%98%B8
729,1,로또하는날,자동,부산 연제구 연산동 590-38번지 원플러스25점포 내,https://www.google.com/maps/search/?api=1&query=%EB%B6%80%EC%82%B0%20%EC%97%B0%EC%A0%9C%EA%B5%AC%20%EC%97%B0%EC%82%B0%EB%8F%99%20590-38%EB%B2%88%EC%A7%80%20%EC%9B%90%ED%94%8C%EB%9F%AC%EC%8A%A425%EC%A0%90%ED%8F%AC%20%EB%82%B4
729,1,진도로또,자동,전남 진도군 진도읍 동외리 1151-2 진도로또,https://www.google.com/maps/search/?api=1&query=%EC%A0%84%EB%82%A8%20%EC%A7%84%EB%8F%84%EA%B5%B0%20%EC%A7%84%EB%8F%84%EC%9D%8D%20%EB%8F%99%EC%99%B8%EB%A6%AC%201151-2%20%EC%A7%84%EB%8F%84%EB%A1%9C%EB%98%90
729,1,씨유월영마을점,수동,경남 창원시 마산합포구 월영남로 21,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EB%82%A8%20%EC%B0%BD%EC%9B%90%EC%8B%9C%20%EB%A7%88%EC%82%B0%ED%95%A9%ED%8F%AC%EA%B5%AC%20%EC%9B%94%EC%98%81%EB%82%A8%EB%A1%9C%2021
730,1,새로나문구,수동,서울 양천구 신정동 294-58번지,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EC%96%91%EC%B2%9C%EA%B5%AC%20%EC%8B%A0%EC%A0%95%EB%8F%99%20294-58%EB%B2%88%EC%A7%80
730,1,부일카서비스,자동,부산 동구 자성로133번길 35,https://www.google.com/maps/search/?api=1&query=%EB%B6%80%EC%82%B0%20%EB%8F%99%EA%B5%AC%20%EC%9E%90%EC%84%B1%EB%A1%9C133%EB%B2%88%EA%B8%B8%2035
730,1,으뜸우리들복권방,자동,울산 남구 무거동 623-19번지 위드미편의점 내,https://www.google.com/maps/search/?api=1&query=%EC%9A%B8%EC%82%B0%20%EB%82%A8%EA%B5%AC%20%EB%AC%B4%EA%B1%B0%EB%8F%99%20623-19%EB%B2%88%EC%A7%80%20%EC%9C%84%EB%93%9C%EB%AF%B8%ED%8E%B8%EC%9D%98%EC%A0%90%20%EB%82%B4
730,1,복권방,자동,경기 안양시 동안구 부림로 194,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EC%95%88%EC%96%91%EC%8B%9C%20%EB%8F%99%EC%95%88%EA%B5%AC%20%EB%B6%80%EB%A6%BC%EB%A1%9C%20194
730,1,행운복권방,자동,강원 인제군 금강로 23 1층,https://www.google.com/maps/search/?api=1&query=%EA%B0%95%EC%9B%90%20%EC%9D%B8%EC%A0%9C%EA%B5%B0%20%EA%B8%88%EA%B0%95%EB%A1%9C%2023%201%EC%B8%B5
730,1,복권나라,수동,강원 정선군 정선로 1333-1 복권방,https://www.google.com/maps/search/?api=1&query=%EA%B0%95%EC%9B%90%20%EC%A0%95%EC%84%A0%EA%B5%B0%20%EC%A0%95%EC%84%A0%EB%A1%9C%201333-1%20%EB%B3%B5%EA%B6%8C%EB%B0%A9
730,1,미래유통,자동,전남 목포시 영산로 623,https://www.google.com/maps/search/?api=1&query=%EC%A0%84%EB%82%A8%20%EB%AA%A9%ED%8F%AC%EC%8B%9C%20%EC%98%81%EC%82%B0%EB%A1%9C%20623
730,1,한솔,자동,제주 제주시 아라일동 6139,https://www.google.com/maps/search/?api=1&query=%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%95%84%EB%9D%BC%EC%9D%BC%EB%8F%99%206139
731,1,묵동식품,자동,서울 중랑구 동일로 919,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EC%A4%91%EB%9E%91%EA%B5%AC%20%EB%8F%99%EC%9D%BC%EB%A1%9C%20919
731,1,복권백화점(대백.한라앞),수동,대구 달서구 달구벌대로 1223,https://www.google.com/maps/search/?api=1&query=%EB%8C%80%EA%B5%AC%20%EB%8B%AC%EC%84%9C%EA%B5%AC%20%EB%8B%AC%EA%B5%AC%EB%B2%8C%EB%8C%80%EB%A1%9C%201223
731,1,복권닷컴,수동,강원 양양군 양양로 62,https://www.google.com/maps/search/?api=1&query=%EA%B0%95%EC%9B%90%20%EC%96%91%EC%96%91%EA%B5%B0%20%EC%96%91%EC%96%91%EB%A1%9C%2062
731,1,로또판매점,수동,충북 음성군 신내로 443 거성모터스 1층,https://www.google.com/maps/search/?api=1&query=%EC%B6%A9%EB%B6%81%20%EC%9D%8C%EC%84%B1%EA%B5%B0%20%EC%8B%A0%EB%82%B4%EB%A1%9C%20443%20%EA%B1%B0%EC%84%B1%EB%AA%A8%ED%84%B0%EC%8A%A4%201%EC%B8%B5
731,1,누가마트,자동,전북 군산시 백릉로 64,https://www.google.com/maps/search/?api=1&query=%EC%A0%84%EB%B6%81%20%EA%B5%B0%EC%82%B0%EC%8B%9C%20%EB%B0%B1%EB%A6%89%EB%A1%9C%2064
731,1,노다지복권방거창점,수동,경남 거창군 중앙로 108-1,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EB%82%A8%20%EA%B1%B0%EC%B0%BD%EA%B5%B0%20%EC%A4%91%EC%95%99%EB%A1%9C%20108-1
731,1,GS25(양산혜인점),수동,경남 양산시 평산동 31-5번지,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EB%82%A8%20%EC%96%91%EC%82%B0%EC%8B%9C%20%ED%8F%89%EC%82%B0%EB%8F%99%2031-5%EB%B2%88%EC%A7%80
732,1,행운마트,수동,서울 구로구 개봉동(개봉제3동) 359-40,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EA%B5%AC%EB%A1%9C%EA%B5%AC%20%EA%B0%9C%EB%B4%89%EB%8F%99%28%EA%B0%9C%EB%B4%89%EC%A0%9C3%EB%8F%99%29%20359-40
732,1,찬스센터,수동,인천 남동구 남동대로370번길 114 상가동 1층 101호,https://www.google.com/maps/search/?api=1&query=%EC%9D%B8%EC%B2%9C%20%EB%82%A8%EB%8F%99%EA%B5%AC%20%EB%82%A8%EB%8F%99%EB%8C%80%EB%A1%9C370%EB%B2%88%EA%B8%B8%20114%20%EC%83%81%EA%B0%80%EB%8F%99%201%EC%B8%B5%20101%ED%98%B8
732,1,한일로또나라,자동,경기 수원시 장안구 경수대로 930 북수원홈플러스內,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EC%88%98%EC%9B%90%EC%8B%9C%20%EC%9E%A5%EC%95%88%EA%B5%AC%20%EA%B2%BD%EC%88%98%EB%8C%80%EB%A1%9C%20930%20%EB%B6%81%EC%88%98%EC%9B%90%ED%99%88%ED%94%8C%EB%9F%AC%EC%8A%A4%E5%85%A7
732,1,복권명당천안터미널점,수동,충남 천안시 동남구 터미널2로 26-1 1층(북쪽),https://www.google.com/maps/search/?api=1&query=%EC%B6%A9%EB%82%A8%20%EC%B2%9C%EC%95%88%EC%8B%9C%20%EB%8F%99%EB%82%A8%EA%B5%AC%20%ED%84%B0%EB%AF%B8%EB%84%902%EB%A1%9C%2026-1%201%EC%B8%B5%28%EB%B6%81%EC%AA%BD%29
732,1,카카오복권방,자동,전북 익산시 금마4길 5-5,https://www.google.com/maps/search/?api=1&query=%EC%A0%84%EB%B6%81%20%EC%9D%B5%EC%82%B0%EC%8B%9C%20%EA%B8%88%EB%A7%884%EA%B8%B8%205-5
732,1,포시즌마트,자동,전남 순천시 장천3길 10 포시즌마트,https://www.google.com/maps/search/?api=1&query=%EC%A0%84%EB%82%A8%20%EC%88%9C%EC%B2%9C%EC%8B%9C%20%EC%9E%A5%EC%B2%9C3%EA%B8%B8%2010%20%ED%8F%AC%EC%8B%9C%EC%A6%8C%EB%A7%88%ED%8A%B8
732,1,대동복권방,자동,경남 김해시 월산로 112-57 이마트편의점 좌측 복권판매점,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EB%82%A8%20%EA%B9%80%ED%95%B4%EC%8B%9C%20%EC%9B%94%EC%82%B0%EB%A1%9C%20112-57%20%EC%9D%B4%EB%A7%88%ED%8A%B8%ED%8E%B8%EC%9D%98%EC%A0%90%20%EC%A2%8C%EC%B8%A1%20%EB%B3%B5%EA%B6%8C%ED%8C%90%EB%A7%A4%EC%A0%90
733,1,돈벼락맞는곳,자동,부산 해운대구 양운로 55 두산위브센티움상가102호,https://www.google.com/maps/search/?api=1&query=%EB%B6%80%EC%82%B0%20%ED%95%B4%EC%9A%B4%EB%8C%80%EA%B5%AC%20%EC%96%91%EC%9A%B4%EB%A1%9C%2055%20%EB%91%90%EC%82%B0%EC%9C%84%EB%B8%8C%EC%84%BC%ED%8B%B0%EC%9B%80%EC%83%81%EA%B0%80102%ED%98%B8
733,1,일등복권편의점,반자동,대구 달서구 대명천로 220 1층,https://www.google.com/maps/search/?api=1&query=%EB%8C%80%EA%B5%AC%20%EB%8B%AC%EC%84%9C%EA%B5%AC%20%EB%8C%80%EB%AA%85%EC%B2%9C%EB%A1%9C%20220%201%EC%B8%B5
733,1,하늘과바다,자동,인천 부평구 부개동 67-9번지,https://www.google.com/maps/search/?api=1&query=%EC%9D%B8%EC%B2%9C%20%EB%B6%80%ED%8F%89%EA%B5%AC%20%EB%B6%80%EA%B0%9C%EB%8F%99%2067-9%EB%B2%88%EC%A7%80
733,1,광장복권판매점,수동,경기 화성시 동탄중심상가2길 37 106호,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%ED%99%94%EC%84%B1%EC%8B%9C%20%EB%8F%99%ED%83%84%EC%A4%91%EC%8B%AC%EC%83%81%EA%B0%802%EA%B8%B8%2037%20106%ED%98%B8
734,1,스파,자동,서울 노원구 동일로 1493 주공10단지종합상가111,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EB%85%B8%EC%9B%90%EA%B5%AC%20%EB%8F%99%EC%9D%BC%EB%A1%9C%201493%20%EC%A3%BC%EA%B3%B510%EB%8B%A8%EC%A7%80%EC%A2%85%ED%95%A9%EC%83%81%EA%B0%80111
734,1,가로판매점,자동,서울 은평구 대조동 185-5번지,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EB%8C%80%EC%A1%B0%EB%8F%99%20185-5%EB%B2%88%EC%A7%80
734,1,로또(파발마점),수동,경기 시흥시 마유로 415 역전프라자105호,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EC%8B%9C%ED%9D%A5%EC%8B%9C%20%EB%A7%88%EC%9C%A0%EB%A1%9C%20415%20%EC%97%AD%EC%A0%84%ED%94%84%EB%9D%BC%EC%9E%90105%ED%98%B8
734,1,복권나라,자동,전북 군산시 번영로 891,https://www.google.com/maps/search/?api=1&query=%EC%A0%84%EB%B6%81%20%EA%B5%B0%EC%82%B0%EC%8B%9C%20%EB%B2%88%EC%98%81%EB%A1%9C%20891
734,1,팡팡복권마트.잡화슈퍼,자동,전북 전주시 덕진구 가리내로 26,https://www.google.com/maps/search/?api=1&query=%EC%A0%84%EB%B6%81%20%EC%A0%84%EC%A3%BC%EC%8B%9C%20%EB%8D%95%EC%A7%84%EA%B5%AC%20%EA%B0%80%EB%A6%AC%EB%82%B4%EB%A1%9C%2026
734,1,복권명당,자동,경북 경주시 동문로 46,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EB%B6%81%20%EA%B2%BD%EC%A3%BC%EC%8B%9C%20%EB%8F%99%EB%AC%B8%EB%A1%9C%2046
734,1,로또복권역전점,자동,경북 경주시 금성로259번길 38 1층 CU 노서점 내,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EB%B6%81%20%EA%B2%BD%EC%A3%BC%EC%8B%9C%20%EA%B8%88%EC%84%B1%EB%A1%9C259%EB%B2%88%EA%B8%B8%2038%201%EC%B8%B5%20CU%20%EB%85%B8%EC%84%9C%EC%A0%90%20%EB%82%B4
734,1,로또행운마트,자동,경남 김해시 능동로 177 복권판매점,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EB%82%A8%20%EA%B9%80%ED%95%B4%EC%8B%9C%20%EB%8A%A5%EB%8F%99%EB%A1%9C%20177%20%EB%B3%B5%EA%B6%8C%ED%8C%90%EB%A7%A4%EC%A0%90
734,1,GS25(창원코아점),자동,경남 창원시 성산구 중앙동 84-1번지,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EB%82%A8%20%EC%B0%BD%EC%9B%90%EC%8B%9C%20%EC%84%B1%EC%82%B0%EA%B5%AC%20%EC%A4%91%EC%95%99%EB%8F%99%2084-1%EB%B2%88%EC%A7%80
735,1,토큰판매소,자동,대구 동구 효목동 956-7번지,https://www.google.com/maps/search/?api=1&query=%EB%8C%80%EA%B5%AC%20%EB%8F%99%EA%B5%AC%20%ED%9A%A8%EB%AA%A9%EB%8F%99%20956-7%EB%B2%88%EC%A7%80
735,1,로또명당,자동,인천 남구 문학동 355-12번지 편의점내,https://www.google.com/maps/search/?api=1&query=%EC%9D%B8%EC%B2%9C%20%EB%82%A8%EA%B5%AC%20%EB%AC%B8%ED%95%99%EB%8F%99%20355-12%EB%B2%88%EC%A7%80%20%ED%8E%B8%EC%9D%98%EC%A0%90%EB%82%B4
735,1,L마트,자동,인천 서구 승학로 528 아카데미프라자107호,https://www.google.com/maps/search/?api=1&query=%EC%9D%B8%EC%B2%9C%20%EC%84%9C%EA%B5%AC%20%EC%8A%B9%ED%95%99%EB%A1%9C%20528%20%EC%95%84%EC%B9%B4%EB%8D%B0%EB%AF%B8%ED%94%84%EB%9D%BC%EC%9E%90107%ED%98%B8
735,1,대박복권전문점,수동,광주 서구 금화로115번길 9 한국APT 2차상가 106호,https://www.google.com/maps/search/?api=1&query=%EA%B4%91%EC%A3%BC%20%EC%84%9C%EA%B5%AC%20%EA%B8%88%ED%99%94%EB%A1%9C115%EB%B2%88%EA%B8%B8%209%20%ED%95%9C%EA%B5%ADAPT%202%EC%B0%A8%EC%83%81%EA%B0%80%20106%ED%98%B8
735,1,씨유 대전원내점,수동,대전 유성구 원내로 35,https://www.google.com/maps/search/?api=1&query=%EB%8C%80%EC%A0%84%20%EC%9C%A0%EC%84%B1%EA%B5%AC%20%EC%9B%90%EB%82%B4%EB%A1%9C%2035
735,1,우리들동부점,수동,울산 동구 동해안로 27,https://www.google.com/maps/search/?api=1&query=%EC%9A%B8%EC%82%B0%20%EB%8F%99%EA%B5%AC%20%EB%8F%99%ED%95%B4%EC%95%88%EB%A1%9C%2027
735,1,로또명당가두판매점,자동,경기 안양시 동안구 경수대로 848-2,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EC%95%88%EC%96%91%EC%8B%9C%20%EB%8F%99%EC%95%88%EA%B5%AC%20%EA%B2%BD%EC%88%98%EB%8C%80%EB%A1%9C%20848-2
735,1,열두보석복권방,자동,경기 용인시 기흥구 구갈로 74 구갈스포츠센터106호,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EC%9A%A9%EC%9D%B8%EC%8B%9C%20%EA%B8%B0%ED%9D%A5%EA%B5%AC%20%EA%B5%AC%EA%B0%88%EB%A1%9C%2074%20%EA%B5%AC%EA%B0%88%EC%8A%A4%ED%8F%AC%EC%B8%A0%EC%84%BC%ED%84%B0106%ED%98%B8
735,1,현대슈퍼,자동,강원 강릉시 입암로 157 103호,https://www.google.com/maps/search/?api=1&query=%EA%B0%95%EC%9B%90%20%EA%B0%95%EB%A6%89%EC%8B%9C%20%EC%9E%85%EC%95%94%EB%A1%9C%20157%20103%ED%98%B8
735,1,다원마트,자동,경북 김천시 영남대로 1953,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EB%B6%81%20%EA%B9%80%EC%B2%9C%EC%8B%9C%20%EC%98%81%EB%82%A8%EB%8C%80%EB%A1%9C%201953
736,1,로또복권,수동,서울 구로구 구로중앙로24길 22-2 지1층,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EA%B5%AC%EB%A1%9C%EA%B5%AC%20%EA%B5%AC%EB%A1%9C%EC%A4%91%EC%95%99%EB%A1%9C24%EA%B8%B8%2022-2%20%EC%A7%801%EC%B8%B5
736,1,로또방,자동,서울 영등포구 영중로 12,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EC%98%81%EB%93%B1%ED%8F%AC%EA%B5%AC%20%EC%98%81%EC%A4%91%EB%A1%9C%2012
736,1,내촌복권,자동,경기 포천시 내촌로 58-1,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%ED%8F%AC%EC%B2%9C%EC%8B%9C%20%EB%82%B4%EC%B4%8C%EB%A1%9C%2058-1
736,1,행운복권방,자동,경기 포천시 솔모루로 86-1,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%ED%8F%AC%EC%B2%9C%EC%8B%9C%20%EC%86%94%EB%AA%A8%EB%A3%A8%EB%A1%9C%2086-1
736,1,용원로또방,자동,경남 창원시 진해구 용원로7번길 18 113호,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EB%82%A8%20%EC%B0%BD%EC%9B%90%EC%8B%9C%20%EC%A7%84%ED%95%B4%EA%B5%AC%20%EC%9A%A9%EC%9B%90%EB%A1%9C7%EB%B2%88%EA%B8%B8%2018%20113%ED%98%B8
737,1,로또송현,수동,대구 달서구 송현동 1930-35번지 썬빌리지편의점 내,https://www.google.com/maps/search/?api=1&query=%EB%8C%80%EA%B5%AC%20%EB%8B%AC%EC%84%9C%EA%B5%AC%20%EC%86%A1%ED%98%84%EB%8F%99%201930-35%EB%B2%88%EC%A7%80%20%EC%8D%AC%EB%B9%8C%EB%A6%AC%EC%A7%80%ED%8E%B8%EC%9D%98%EC%A0%90%20%EB%82%B4
737,1,장미유통,자동,인천 계양구 아나지로 384 상가동 106호,https://www.google.com/maps/search/?api=1&query=%EC%9D%B8%EC%B2%9C%20%EA%B3%84%EC%96%91%EA%B5%AC%20%EC%95%84%EB%82%98%EC%A7%80%EB%A1%9C%20384%20%EC%83%81%EA%B0%80%EB%8F%99%20106%ED%98%B8
737,1,LG25복권명당,자동,경북 안동시 삼산동 53-1번지,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EB%B6%81%20%EC%95%88%EB%8F%99%EC%8B%9C%20%EC%82%BC%EC%82%B0%EB%8F%99%2053-1%EB%B2%88%EC%A7%80
737,1,대복로또,자동,경남 양산시 청운로 46-1 복권판매점,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EB%82%A8%20%EC%96%91%EC%82%B0%EC%8B%9C%20%EC%B2%AD%EC%9A%B4%EB%A1%9C%2046-1%20%EB%B3%B5%EA%B6%8C%ED%8C%90%EB%A7%A4%EC%A0%90
738,1,버스판매소,자동,서울 영등포구 영중로 2 1층(영등포동3가),https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EC%98%81%EB%93%B1%ED%8F%AC%EA%B5%AC%20%EC%98%81%EC%A4%91%EB%A1%9C%202%201%EC%B8%B5%28%EC%98%81%EB%93%B1%ED%8F%AC%EB%8F%993%EA%B0%80%29
738,1,현리행운복권방,수동,경기 가평군 조종희망로 14 1층,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EA%B0%80%ED%8F%89%EA%B5%B0%20%EC%A1%B0%EC%A2%85%ED%9D%AC%EB%A7%9D%EB%A1%9C%2014%201%EC%B8%B5
738,1,풍무복권방,자동,경기 김포시 풍무로 73,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EA%B9%80%ED%8F%AC%EC%8B%9C%20%ED%92%8D%EB%AC%B4%EB%A1%9C%2073
738,1,돼지방,자동,경기 성남시 중원구 상대원동 1964번지,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EC%84%B1%EB%82%A8%EC%8B%9C%20%EC%A4%91%EC%9B%90%EA%B5%AC%20%EC%83%81%EB%8C%80%EC%9B%90%EB%8F%99%201964%EB%B2%88%EC%A7%80
738,1,드림,반자동,경기 수원시 권선구 정조로613번길 2,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EC%88%98%EC%9B%90%EC%8B%9C%20%EA%B6%8C%EC%84%A0%EA%B5%AC%20%EC%A0%95%EC%A1%B0%EB%A1%9C613%EB%B2%88%EA%B8%B8%202
738,1,114로또복권판매점,자동,"경기 수원시 권선구 동수원로146번길 233-8 102호(곡반정동, 사랑빌딩)",https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EC%88%98%EC%9B%90%EC%8B%9C%20%EA%B6%8C%EC%84%A0%EA%B5%AC%20%EB%8F%99%EC%88%98%EC%9B%90%EB%A1%9C146%EB%B2%88%EA%B8%B8%20233-8%20102%ED%98%B8%28%EA%B3%A1%EB%B0%98%EC%A0%95%EB%8F%99%2C%20%EC%82%AC%EB%9E%91%EB%B9%8C%EB%94%A9%29
738,1,파란만장복권방,자동,경기 화성시 진안동 878-4 101호,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%ED%99%94%EC%84%B1%EC%8B%9C%20%EC%A7%84%EC%95%88%EB%8F%99%20878-4%20101%ED%98%B8
